Experiment,Date,season,Plot,Strip,MeanHeight(mm),Biomass(kg/ha),SAVI_mean,EVI_mean,NDVI_mean,MSAVI_mean,GNDVI_mean,NDRE_mean,CLRE_mean,SRre_mean,Cum_21D_Precip_in,Cum_21D_GDD,Avg_21D_SWB_in,Avg_21D_SWB_frac,Cum_21D_ETo_in,Avg_21D_Temp_C,Growth_rt_21D,GR_SWB_21D
TB_2025,8/5/2025,Summer,28.2,7,119,1287,0.56,0.65,0.76,0.58,0.69,0.53,2.25,3.25,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.2,8,111,1436,0.58,0.67,0.78,0.60,0.69,0.54,2.36,3.36,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.2,9,107,1554,0.57,0.67,0.77,0.60,0.69,0.54,2.33,3.33,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.2,10,127,1411,0.56,0.64,0.76,0.58,0.68,0.53,2.27,3.27,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.2,11,109,1526,0.56,0.64,0.76,0.58,0.68,0.53,2.27,3.27,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.2,12,119,1379,0.57,0.67,0.77,0.60,0.69,0.54,2.33,3.33,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.2,13,129,1519,0.57,0.66,0.78,0.59,0.69,0.53,2.28,3.28,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.2,14,124,1231,0.56,0.64,0.75,0.57,0.68,0.53,2.27,3.27,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.2,15,121,1435,0.56,0.64,0.76,0.58,0.68,0.53,2.25,3.25,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.2,16,128,1481,0.57,0.66,0.77,0.59,0.68,0.53,2.24,3.24,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.2,17,145,1607,0.57,0.66,0.77,0.59,0.68,0.53,2.24,3.24,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.2,18,174,1905,0.56,0.64,0.76,0.58,0.68,0.53,2.25,3.25,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.2,19,190,2102,0.56,0.65,0.77,0.58,0.67,0.53,2.23,3.23,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.2,20,142,1617,0.56,0.64,0.76,0.57,0.68,0.53,2.23,3.23,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.2,21,139,1804,0.56,0.64,0.76,0.57,0.68,0.53,2.23,3.23,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.2,22,187,2159,0.56,0.65,0.77,0.58,0.67,0.53,2.23,3.23,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,1,216,2170,0.60,0.70,0.77,0.62,0.71,0.57,2.61,3.61,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,2,161,2103,0.58,0.68,0.77,0.60,0.69,0.55,2.44,3.44,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,3,169,2117,0.58,0.68,0.77,0.60,0.69,0.55,2.44,3.44,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,4,225,2059,0.60,0.70,0.77,0.62,0.71,0.57,2.61,3.61,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,5,194,2006,0.62,0.73,0.80,0.65,0.71,0.57,2.70,3.70,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,6,161,1796,0.60,0.70,0.79,0.62,0.71,0.56,2.56,3.56,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,7,177,2161,0.60,0.70,0.79,0.62,0.71,0.56,2.56,3.56,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,8,239,2394,0.62,0.73,0.80,0.65,0.71,0.57,2.70,3.70,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,9,284,2400,0.62,0.73,0.80,0.65,0.71,0.57,2.69,3.69,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,10,207,2170,0.60,0.71,0.79,0.63,0.71,0.57,2.61,3.61,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,11,282,2318,0.61,0.72,0.81,0.64,0.71,0.57,2.64,3.64,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,12,186,1897,0.62,0.73,0.81,0.66,0.72,0.57,2.70,3.70,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,13,227,2394,0.62,0.73,0.81,0.66,0.72,0.57,2.70,3.70,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,14,207,1757,0.61,0.72,0.81,0.64,0.71,0.57,2.64,3.64,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,15,157,1913,0.60,0.70,0.80,0.64,0.71,0.57,2.67,3.67,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,16,164,1992,0.62,0.72,0.81,0.65,0.71,0.58,2.72,3.72,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,17,166,1852,0.62,0.72,0.81,0.65,0.71,0.58,2.72,3.72,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,18,158,1833,0.60,0.70,0.80,0.64,0.71,0.57,2.67,3.67,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,19,189,1921,0.60,0.69,0.79,0.62,0.71,0.57,2.63,3.63,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,20,175,2004,0.61,0.70,0.80,0.64,0.71,0.57,2.67,3.67,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,21,177,2079,0.59,0.69,0.79,0.62,0.70,0.56,2.57,3.57,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.3,22,146,2038,0.58,0.67,0.78,0.60,0.70,0.55,2.48,3.48,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,1,268,2634,0.63,0.75,0.82,0.67,0.72,0.58,2.71,3.71,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,2,153,1681,0.61,0.71,0.80,0.64,0.71,0.56,2.50,3.50,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,3,173,1788,0.60,0.70,0.79,0.62,0.70,0.56,2.51,3.51,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,5,164,2128,0.62,0.73,0.81,0.66,0.71,0.58,2.71,3.71,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,6,124,1823,0.60,0.70,0.79,0.62,0.70,0.56,2.51,3.51,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,7,159,1775,0.59,0.70,0.79,0.62,0.69,0.56,2.52,3.52,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,9,188,2022,0.61,0.74,0.81,0.64,0.71,0.57,2.67,3.67,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,10,177,1832,0.59,0.70,0.79,0.62,0.70,0.56,2.50,3.50,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,11,187,1936,0.59,0.70,0.79,0.62,0.70,0.56,2.50,3.50,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,12,174,1829,0.61,0.74,0.81,0.64,0.71,0.57,2.67,3.67,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,13,161,1718,0.60,0.71,0.80,0.63,0.70,0.56,2.55,3.55,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,14,267,2665,0.59,0.69,0.79,0.61,0.69,0.55,2.47,3.47,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,15,178,1837,0.58,0.68,0.79,0.61,0.69,0.55,2.46,3.46,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,16,162,1827,0.60,0.71,0.80,0.63,0.70,0.56,2.55,3.55,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,17,175,1755,0.58,0.69,0.78,0.61,0.69,0.55,2.45,3.45,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,18,190,1968,0.58,0.67,0.77,0.60,0.69,0.55,2.40,3.40,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,19,194,2014,0.56,0.65,0.75,0.58,0.69,0.54,2.36,3.36,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,20,129,1614,0.57,0.66,0.76,0.58,0.68,0.54,2.34,3.34,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,21,150,1622,0.57,0.66,0.76,0.58,0.68,0.54,2.34,3.34,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,28.4,22,222,2937,0.56,0.65,0.75,0.58,0.69,0.54,2.36,3.36,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,1,307,2862,0.59,0.70,0.77,0.62,0.69,0.57,2.65,3.65,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,2,267,2466,0.59,0.69,0.77,0.62,0.71,0.57,2.60,3.60,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,3,361,2701,0.59,0.69,0.77,0.62,0.71,0.57,2.60,3.60,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,4,353,2586,0.59,0.70,0.77,0.62,0.69,0.57,2.65,3.65,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,5,247,2433,0.61,0.71,0.79,0.64,0.70,0.58,2.74,3.74,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,6,416,3414,0.62,0.72,0.80,0.65,0.71,0.57,2.70,3.70,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,7,224,2693,0.63,0.75,0.81,0.66,0.72,0.58,2.77,3.77,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,8,207,2279,0.62,0.73,0.80,0.65,0.70,0.58,2.74,3.74,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,9,193,2489,0.62,0.73,0.80,0.65,0.70,0.58,2.74,3.74,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,10,349,2974,0.63,0.75,0.81,0.66,0.72,0.58,2.77,3.77,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,11,311,3187,0.63,0.74,0.81,0.66,0.72,0.58,2.78,3.78,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,12,322,3436,0.62,0.73,0.80,0.65,0.71,0.57,2.69,3.69,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,13,267,2661,0.62,0.73,0.80,0.65,0.71,0.57,2.69,3.69,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,14,309,2851,0.63,0.74,0.81,0.66,0.72,0.58,2.78,3.78,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,15,260,2714,0.63,0.75,0.82,0.67,0.72,0.58,2.81,3.81,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,16,253,2748,0.62,0.74,0.80,0.65,0.71,0.57,2.65,3.65,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,17,241,2836,0.62,0.73,0.80,0.65,0.71,0.57,2.61,3.61,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,18,243,2459,0.63,0.75,0.81,0.67,0.71,0.58,2.79,3.79,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,19,209,2379,0.63,0.75,0.81,0.67,0.71,0.58,2.79,3.79,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,20,181,2125,0.62,0.73,0.80,0.65,0.71,0.57,2.61,3.61,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,21,155,1860,0.61,0.72,0.80,0.64,0.71,0.56,2.53,3.53,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.1,22,219,2389,0.62,0.73,0.80,0.65,0.71,0.58,2.71,3.71,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,1,356,3399,0.63,0.75,0.82,0.67,0.73,0.59,2.86,3.86,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,2,338,2712,0.64,0.75,0.82,0.68,0.72,0.59,2.92,3.92,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,3,371,3027,0.63,0.74,0.81,0.67,0.72,0.59,2.83,3.83,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,4,337,2795,0.63,0.74,0.81,0.67,0.72,0.59,2.85,3.85,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,5,209,2093,0.63,0.74,0.81,0.67,0.72,0.59,2.85,3.85,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,6,211,2419,0.63,0.74,0.81,0.67,0.72,0.59,2.83,3.83,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,7,230,2290,0.62,0.73,0.81,0.66,0.72,0.58,2.77,3.77,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,8,211,2269,0.62,0.72,0.81,0.66,0.72,0.58,2.81,3.81,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,9,240,3204,0.62,0.73,0.81,0.66,0.71,0.58,2.74,3.74,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,10,292,2346,0.62,0.73,0.80,0.65,0.72,0.58,2.71,3.71,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,11,230,2181,0.62,0.73,0.80,0.65,0.72,0.58,2.71,3.71,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,12,226,2581,0.62,0.73,0.81,0.66,0.71,0.58,2.74,3.74,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,13,238,2926,0.62,0.74,0.81,0.65,0.71,0.57,2.67,3.67,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,14,223,2220,0.61,0.72,0.80,0.65,0.71,0.57,2.63,3.63,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,15,337,2609,0.61,0.72,0.80,0.65,0.71,0.57,2.63,3.63,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,16,313,3177,0.62,0.74,0.81,0.65,0.71,0.57,2.67,3.67,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,17,399,3670,0.60,0.71,0.79,0.63,0.70,0.56,2.58,3.58,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,18,345,2837,0.60,0.71,0.79,0.63,0.70,0.56,2.50,3.50,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,19,398,2718,0.59,0.69,0.79,0.62,0.68,0.54,2.31,3.31,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,20,311,2633,0.59,0.69,0.78,0.61,0.69,0.55,2.45,3.45,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,21,204,2551,0.59,0.69,0.78,0.61,0.69,0.55,2.45,3.45,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.2,22,165,2084,0.59,0.69,0.79,0.62,0.68,0.54,2.31,3.31,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,1,487,3741,0.59,0.69,0.75,0.61,0.68,0.54,2.30,3.30,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,2,433,3827,0.60,0.71,0.77,0.62,0.68,0.54,2.36,3.36,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,3,463,3339,0.60,0.71,0.77,0.62,0.68,0.54,2.36,3.36,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,4,482,3170,0.59,0.69,0.75,0.61,0.68,0.54,2.30,3.30,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,5,445,3563,0.60,0.71,0.77,0.63,0.69,0.54,2.36,3.36,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,6,249,2877,0.61,0.73,0.78,0.64,0.69,0.54,2.35,3.35,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,7,364,3502,0.61,0.73,0.78,0.64,0.69,0.54,2.35,3.35,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,8,470,3726,0.60,0.71,0.77,0.63,0.69,0.54,2.36,3.36,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,9,452,3529,0.62,0.72,0.78,0.64,0.70,0.55,2.47,3.47,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,10,379,3551,0.61,0.73,0.78,0.64,0.69,0.55,2.40,3.40,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,11,382,3117,0.61,0.72,0.78,0.64,0.69,0.55,2.47,3.47,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,12,407,4014,0.62,0.73,0.79,0.65,0.70,0.56,2.55,3.55,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,13,477,4442,0.62,0.73,0.79,0.65,0.70,0.56,2.55,3.55,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,14,330,3108,0.61,0.72,0.78,0.64,0.69,0.55,2.47,3.47,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,15,257,2436,0.62,0.73,0.80,0.65,0.70,0.56,2.53,3.53,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,17,298,2811,0.63,0.74,0.81,0.67,0.70,0.58,2.72,3.72,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,18,307,3127,0.62,0.73,0.80,0.65,0.70,0.56,2.53,3.53,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,19,226,2547,0.62,0.74,0.81,0.66,0.70,0.56,2.57,3.57,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,21,421,4009,0.63,0.75,0.82,0.67,0.71,0.58,2.72,3.72,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.3,22,273,2698,0.62,0.73,0.81,0.65,0.70,0.56,2.52,3.52,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,1,267,2477,0.57,0.66,0.76,0.59,0.68,0.53,2.25,3.25,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,2,205,2289,0.57,0.65,0.75,0.58,0.68,0.53,2.24,3.24,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,3,190,2243,0.58,0.67,0.76,0.60,0.68,0.53,2.29,3.29,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,4,211,2387,0.56,0.64,0.75,0.58,0.67,0.53,2.21,3.21,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,5,235,2404,0.56,0.64,0.75,0.58,0.67,0.53,2.21,3.21,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,6,186,2087,0.58,0.67,0.76,0.60,0.68,0.53,2.29,3.29,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,7,204,2267,0.59,0.69,0.77,0.61,0.68,0.54,2.31,3.31,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,8,150,1822,0.57,0.66,0.75,0.59,0.67,0.53,2.21,3.21,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,9,162,1833,0.57,0.66,0.75,0.59,0.67,0.53,2.21,3.21,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,10,166,2330,0.59,0.69,0.77,0.61,0.68,0.54,2.31,3.31,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,11,179,1902,0.58,0.69,0.76,0.61,0.68,0.53,2.28,3.28,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,12,194,2118,0.58,0.67,0.76,0.60,0.67,0.52,2.19,3.19,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,13,191,2461,0.57,0.67,0.76,0.59,0.68,0.52,2.18,3.18,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,14,153,1884,0.58,0.69,0.76,0.60,0.68,0.53,2.22,3.22,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,15,175,2553,0.58,0.69,0.76,0.60,0.68,0.53,2.22,3.22,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,16,193,2682,0.57,0.67,0.76,0.59,0.68,0.52,2.18,3.18,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,17,265,2814,0.57,0.66,0.75,0.58,0.68,0.52,2.15,3.15,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,18,297,3006,0.57,0.67,0.76,0.59,0.67,0.51,2.12,3.12,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,19,176,2540,0.56,0.65,0.75,0.57,0.66,0.51,2.04,3.04,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,20,253,2477,0.55,0.64,0.74,0.57,0.67,0.51,2.09,3.09,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,21,153,1686,0.55,0.64,0.74,0.57,0.67,0.51,2.09,3.09,3.58,783,1.29,0.22,4.36,26,0.88,0.19
TB_2025,8/5/2025,Summer,42.4,22,167,2078,0.56,0.65,0.75,0.57,0.66,0.51,2.04,3.04,3.58,783,1.29,0.22,4.36,26,0.88,0.19
